Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
Picked up _JAVA_OPTIONS: -Dawt.useSystemAAFontSettings=lcd                       -Dswing.aatext=true                       -Dsun.java2d.xrender=true
MB200 311239213343469569 871 5.036228 qlbaseline 1363040185
MB200 306764092285267970 872 5.036228 qlbaseline 1361973233
MB200 308978953249505280 873 5.032338 qlbaseline 1362501297
MB200 312541653778964480 874 5.032338 qlbaseline 1363350711
MB200 310016083006468099 875 5.032338 qlbaseline 1362748568
MB200 304224197939441664 876 5.032338 qlbaseline 1361367675
MB200 311257508897517568 877 5.032338 qlbaseline 1363044547
MB200 309403857207832576 878 5.032338 qlbaseline 1362602602
MB200 315199861056237568 879 5.032338 qlbaseline 1363984477
MB200 312272081666576384 880 5.032338 qlbaseline 1363286440
MB200 301610030879354880 881 5.032338 qlbaseline 1360744409
MB200 314737074131595265 882 5.032338 qlbaseline 1363874140
MB200 309572669542658048 883 5.032338 qlbaseline 1362642850
MB200 307140677869916162 884 5.032338 qlbaseline 1362063018
MB200 309057529328058368 885 5.026360 qlbaseline 1362520031
MB200 309057567072583680 886 5.026360 qlbaseline 1362520040
MB200 309057571287879681 887 5.026360 qlbaseline 1362520041
MB200 309057659343089665 888 5.026360 qlbaseline 1362520062
MB200 309057692918489089 889 5.026360 qlbaseline 1362520070
MB200 309057705509810177 890 5.026360 qlbaseline 1362520073
MB200 309057730663051264 891 5.026360 qlbaseline 1362520079
MB200 302835455496433666 892 5.026360 qlbaseline 1361036573
MB200 308219025039695872 893 5.026360 qlbaseline 1362320116
MB200 309026969650069505 894 5.026360 qlbaseline 1362512745
MB200 314773338075586561 895 5.026360 qlbaseline 1363882786
MB200 307990569681047554 896 5.026360 qlbaseline 1362265648
MB200 301327343169978370 897 5.026360 qlbaseline 1360677011
MB200 299505077461348352 898 5.026360 qlbaseline 1360242549
MB200 314503589810819072 899 5.026360 qlbaseline 1363818473
MB200 314503648535269377 900 5.026360 qlbaseline 1363818487
MB200 304304896381972480 901 5.026360 qlbaseline 1361386915
MB200 307319023882866689 902 5.026360 qlbaseline 1362105539
MB200 310064619463000064 903 5.026360 qlbaseline 1362760140
MB200 308723608191115264 904 5.026360 qlbaseline 1362440418
MB200 309476200563212291 905 5.026360 qlbaseline 1362619850
MB200 309476204774305792 906 5.026360 qlbaseline 1362619851
MB200 314366096335572993 907 5.026360 qlbaseline 1363785692
MB200 312618778653519872 908 5.026360 qlbaseline 1363369099
MB200 307164417630560256 909 5.016484 qlbaseline 1362068678
MB200 306958250828505088 910 5.016484 qlbaseline 1362019524
MB200 301713491755143169 911 4.922433 qlbaseline 1360769076
MB200 298197683548610561 912 4.919938 qlbaseline 1359930842
MB200 302157244940832768 913 4.919938 qlbaseline 1360874875
MB200 316553014817198082 914 4.919938 qlbaseline 1364307094
MB200 301632793367154689 915 4.915354 qlbaseline 1360749836
MB200 311567522463887360 916 4.915354 qlbaseline 1363118460
MB200 301384087921381376 917 4.915354 qlbaseline 1360690540
MB200 302170154995949568 918 4.915354 qlbaseline 1360877953
MB200 302160550056566784 919 4.915354 qlbaseline 1360875663
MB200 302161552491024384 920 4.915354 qlbaseline 1360875902
MB200 302163448308039681 921 4.915354 qlbaseline 1360876354
MB200 302164949894041600 922 4.915354 qlbaseline 1360876712
MB200 311926026420748288 923 4.915354 qlbaseline 1363203934
MB200 316429446448046080 924 4.915354 qlbaseline 1364277633
MB200 302518206759854080 925 4.915354 qlbaseline 1360960935
MB200 298945871909883904 926 4.915354 qlbaseline 1360109224
MB200 299669334802972672 927 4.915354 qlbaseline 1360281711
MB200 299302681338605569 928 4.915354 qlbaseline 1360194294
MB200 302398299980308481 929 4.915354 qlbaseline 1360932347
MB200 302272881906294784 930 4.915354 qlbaseline 1360902445
MB200 298879073420210176 931 4.915354 qlbaseline 1360093298
MB200 302329639219654656 932 4.915354 qlbaseline 1360915977
MB200 299059940201492481 933 4.915354 qlbaseline 1360136420
MB200 297733588009488385 934 4.915354 qlbaseline 1359820193
MB200 301523162653396992 935 4.915354 qlbaseline 1360723698
MB200 302155638509821953 936 4.915354 qlbaseline 1360874492
MB200 302146989867532288 937 4.915354 qlbaseline 1360872430
MB200 302257895658098689 938 4.915354 qlbaseline 1360898872
MB200 314382760309567488 939 4.915354 qlbaseline 1363789665
MB200 316572061139079168 940 4.915354 qlbaseline 1364311635
MB200 316665745117429760 941 4.915354 qlbaseline 1364333971
MB200 298728489484423168 942 4.915354 qlbaseline 1360057396
MB200 302937813312229376 943 4.915354 qlbaseline 1361060977
MB200 316733948724137985 944 4.911465 qlbaseline 1364350232
MB200 309659768459509760 945 4.911465 qlbaseline 1362663616
MB200 308790658360045569 946 4.911465 qlbaseline 1362456404
MB200 316235044630978563 947 4.911465 qlbaseline 1364231284
MB200 312128535806476288 948 4.911465 qlbaseline 1363252216
MB200 302199502536843264 949 4.911465 qlbaseline 1360884950
MB200 298774672969957376 950 4.911465 qlbaseline 1360068407
MB200 298944290648911872 951 4.911465 qlbaseline 1360108847
MB200 299248025367363584 952 4.911465 qlbaseline 1360181263
MB200 298570750107983872 953 4.911465 qlbaseline 1360019788
MB200 298886904156397568 954 4.911465 qlbaseline 1360095165
MB200 316647843844722689 955 4.911465 qlbaseline 1364329703
MB200 298872228295110656 956 4.911465 qlbaseline 1360091666
MB200 298873180423090176 957 4.911465 qlbaseline 1360091893
MB200 299063203336437761 958 4.911465 qlbaseline 1360137198
MB200 316793482670903297 959 4.911465 qlbaseline 1364364426
MB200 299779108144046080 960 4.911465 qlbaseline 1360307883
MB200 305534603362451456 961 4.911465 qlbaseline 1361680100
MB200 301070559482105856 962 4.911465 qlbaseline 1360615789
MB200 302484576809406464 963 4.911465 qlbaseline 1360952917
MB200 297136323310010369 964 4.911465 qlbaseline 1359677794
MB200 316620211769970689 965 4.911465 qlbaseline 1364323115
MB200 302152069182279680 966 4.911465 qlbaseline 1360873641
MB200 316567220924870656 967 4.911465 qlbaseline 1364310481
MB200 316577853481312256 968 4.911465 qlbaseline 1364313016
MB200 309096800613191681 969 4.911465 qlbaseline 1362529394
MB200 313265037001252864 970 4.911465 qlbaseline 1363523179
MB200 300292235071737858 971 4.911465 qlbaseline 1360430222
MB200 316562489745752065 972 4.911465 qlbaseline 1364309353
MB200 313990550925754369 973 4.905487 qlbaseline 1363696155
MB200 306623985762840576 974 4.905487 qlbaseline 1361939829
MB200 316923107615059968 975 4.905487 qlbaseline 1364395331
MB200 301382674415759360 976 4.905487 qlbaseline 1360690203
MB200 309334986757128192 977 4.905487 qlbaseline 1362586182
MB200 302162869498310657 978 4.905487 qlbaseline 1360876216
MB200 311922826183581696 979 4.905487 qlbaseline 1363203171
MB200 302202484724727808 980 4.905487 qlbaseline 1360885661
MB200 306948352254279680 981 4.905487 qlbaseline 1362017164
MB200 302515367216037890 982 4.905487 qlbaseline 1360960258
MB200 306140755825676288 983 4.905487 qlbaseline 1361824618
MB200 303599859011813376 984 4.905487 qlbaseline 1361218821
MB200 298955506205208576 985 4.905487 qlbaseline 1360111521
MB200 306160024449867777 986 4.905487 qlbaseline 1361829212
MB200 304972960895221760 987 4.905487 qlbaseline 1361546194
MB200 309886046978572288 988 4.905487 qlbaseline 1362717565
MB200 298876372254855168 989 4.905487 qlbaseline 1360092654
MB200 298874119947161600 990 4.905487 qlbaseline 1360092117
MB200 298921708490997761 991 4.905487 qlbaseline 1360103463
MB200 298922237002665984 992 4.905487 qlbaseline 1360103589
MB200 309874764313411584 993 4.905487 qlbaseline 1362714875
MB200 299058367303921664 994 4.905487 qlbaseline 1360136045
MB200 312852963393695744 995 4.905487 qlbaseline 1363424933
MB200 298931984535810049 996 4.905487 qlbaseline 1360105913
MB200 316779742101643265 997 4.905487 qlbaseline 1364361150
MB200 316884691976343552 998 4.905487 qlbaseline 1364386172
MB200 316905571230027776 999 4.905487 qlbaseline 1364391150
MB200 316911220986875904 1000 4.905487 qlbaseline 1364392497
MB201
Reading ../tmp/cache_2014/feeb988887fea40505cd37966a66ecd4a6a8fd10.
( "Higgs Boson discovery" )^5.0 OR ( ( ( higg~0 boson~0 ) OR HiggsBoson ) discoveri~0 )
Read 8010 results.
MB201 313647301690265600 1 114.012756 qlbaseline 1363614318
MB201 312615754568699906 2 114.012756 qlbaseline 1363368378
MB201 312179203002990592 3 113.999191 qlbaseline 1363264296
MB201 309551253459968000 4 113.976753 qlbaseline 1362637744
MB201 312926003028688897 5 113.976753 qlbaseline 1363442347
MB201 312743378838233088 6 113.976753 qlbaseline 1363398806
MB201 312238451732910081 7 113.935493 qlbaseline 1363278422
MB201 312817295045054464 8 113.935493 qlbaseline 1363416429
MB201 312280050844192769 9 113.935493 qlbaseline 1363288340
MB201 312224044323852288 10 113.935493 qlbaseline 1363274987
MB201 312148169356107776 11 113.935493 qlbaseline 1363256897
MB201 312378143015043073 12 113.935493 qlbaseline 1363311727
MB201 304458621796888576 13 113.900482 qlbaseline 1361423566
MB201 312191861399896067 14 113.900482 qlbaseline 1363267314
MB201 312329262617219072 15 113.900482 qlbaseline 1363300073
MB201 299098863309049856 16 113.846687 qlbaseline 1360145700
MB201 309347179582087168 17 18.983414 qlbaseline 1362589089
MB201 312755055793172480 18 18.983414 qlbaseline 1363401590
MB201 312281342681432064 19 18.983414 qlbaseline 1363288648
MB201 312217597661835264 20 18.983414 qlbaseline 1363273450
MB201 312246739694391296 21 18.974447 qlbaseline 1363280398
MB201 312288900808851456 22 18.974447 qlbaseline 1363290450
MB201 312252599145480194 23 18.974447 qlbaseline 1363281795
MB201 312295443944071168 24 18.974447 qlbaseline 1363292010
MB201 312175910474354688 25 18.974447 qlbaseline 1363263511
MB201 304122863554805760 26 18.974447 qlbaseline 1361343515
MB201 307305748923314176 27 18.974447 qlbaseline 1362102374
MB201 312259876250337281 28 15.490732 qlbaseline 1363283530
MB201 309421989200789504 29 15.484755 qlbaseline 1362606925
MB201 312192201167876097 30 15.484755 qlbaseline 1363267395
MB201 304243898581127168 31 15.484755 qlbaseline 1361372372
MB201 312636004664242176 32 15.484755 qlbaseline 1363373206
MB201 312185272152514560 33 15.484755 qlbaseline 1363265743
MB201 312723791413403649 34 15.197250 qlbaseline 1363394136
MB201 313171340435791872 35 14.797937 qlbaseline 1363500840
MB201 312309973025685504 36 14.791960 qlbaseline 1363295474
MB201 304971870384570369 37 14.791960 qlbaseline 1361545934
MB201 312255623209312257 38 14.791960 qlbaseline 1363282516
MB201 309236974244483072 39 14.782255 qlbaseline 1362562814
MB201 313616192541708288 40 14.119915 qlbaseline 1363606901
MB201 312369473422237697 41 14.119915 qlbaseline 1363309660
MB201 298617667605114882 42 14.118765 qlbaseline 1360030974
MB201 306351989355339778 43 14.118765 qlbaseline 1361874980
MB201 312297369112817664 44 14.118765 qlbaseline 1363292469
MB201 301162028859551744 45 14.118765 qlbaseline 1360637597
MB201 312233510838611968 46 14.117786 qlbaseline 1363277244
MB201 312230260257214464 47 14.117786 qlbaseline 1363276469
MB201 312229400437485568 48 14.117786 qlbaseline 1363276264
MB201 313616960095154178 49 14.116282 qlbaseline 1363607084
MB201 312472783324073984 50 14.116282 qlbaseline 1363334291
MB201 312257540031389696 51 14.116282 qlbaseline 1363282973
MB201 312777365296148481 52 14.116282 qlbaseline 1363406909
MB201 313573888778985472 53 14.116282 qlbaseline 1363596815
MB201 303901018457001986 54 14.116282 qlbaseline 1361290623
MB201 307240120615067648 55 14.113787 qlbaseline 1362086727
MB201 312194566730182656 56 14.113787 qlbaseline 1363267959
MB201 312189218996748288 57 14.113787 qlbaseline 1363266684
MB201 308791836955271168 58 14.113787 qlbaseline 1362456685
MB201 312244747399995392 59 14.113787 qlbaseline 1363279923
MB201 312244873224921088 60 14.113787 qlbaseline 1363279953
MB201 312245884039606272 61 14.113787 qlbaseline 1363280194
MB201 313329495069306881 62 14.113787 qlbaseline 1363538547
MB201 312537438495051778 63 14.113787 qlbaseline 1363349706
MB201 308821587157725184 64 14.113787 qlbaseline 1362463778
MB201 312467175535435777 65 14.113787 qlbaseline 1363332954
MB201 304190840639733760 66 14.113787 qlbaseline 1361359722
MB201 312323931640066048 67 14.113787 qlbaseline 1363298802
MB201 299415210328981504 68 14.113787 qlbaseline 1360221123
MB201 300622754632314883 69 14.113787 qlbaseline 1360509024
MB201 312277244863197184 70 14.113787 qlbaseline 1363287671
MB201 312282697454198784 71 14.113787 qlbaseline 1363288971
MB201 312225159987744769 72 14.113787 qlbaseline 1363275253
MB201 312146005070057473 73 14.113787 qlbaseline 1363256381
MB201 297737400631844864 74 14.113787 qlbaseline 1359821102
MB201 312261046452772864 75 14.113787 qlbaseline 1363283809
MB201 312257967837806592 76 14.113787 qlbaseline 1363283075
MB201 312254671106490369 77 14.113787 qlbaseline 1363282289
MB201 312251764453818372 78 14.113787 qlbaseline 1363281596
MB201 312252234224246784 79 14.113787 qlbaseline 1363281708
MB201 312252506845618176 80 14.113787 qlbaseline 1363281773
MB201 312148622345109505 81 14.113787 qlbaseline 1363257005
MB201 312148710425505792 82 14.113787 qlbaseline 1363257026
MB201 312149574431145984 83 14.113787 qlbaseline 1363257232
MB201 312605755343781888 84 14.113787 qlbaseline 1363365994
MB201 311685747310723072 85 14.113787 qlbaseline 1363146647
MB201 304415693091270656 86 14.113787 qlbaseline 1361413331
MB201 309399797138325505 87 14.113787 qlbaseline 1362601634
MB201 309400224940580864 88 14.113787 qlbaseline 1362601736
MB201 313466166473539584 89 14.113787 qlbaseline 1363571132
MB201 312350523552563200 90 14.113787 qlbaseline 1363305142
MB201 312294022083391488 91 14.113787 qlbaseline 1363291671
MB201 312299218817662976 92 14.113787 qlbaseline 1363292910
MB201 297183316283629568 93 14.113787 qlbaseline 1359688998
MB201 313019640840347649 94 14.113787 qlbaseline 1363464672
MB201 312656539951448064 95 14.113787 qlbaseline 1363378102
MB201 312165235958095872 96 14.113787 qlbaseline 1363260966
MB201 312157241618874368 97 14.113787 qlbaseline 1363259060
MB201 302425672020791297 98 14.113787 qlbaseline 1360938873
MB201 304208049894195202 99 14.113787 qlbaseline 1361363825
MB201 303977967162380288 100 14.113787 qlbaseline 1361308969
MB201 312174035616288769 101 14.113787 qlbaseline 1363263064
MB201 312178557092777984 102 14.113787 qlbaseline 1363264142
MB201 312519784690507776 103 14.113787 qlbaseline 1363345497
MB201 310306785997250560 104 14.113787 qlbaseline 1362817877
MB201 304251037324304384 105 14.113787 qlbaseline 1361374074
MB201 303897889481056256 106 14.113787 qlbaseline 1361289877
MB201 310651020910923776 107 14.113787 qlbaseline 1362899949
MB201 312622893274116096 108 14.113787 qlbaseline 1363370080
MB201 304746774696960000 109 14.109203 qlbaseline 1361492267
MB201 303893154120220672 110 14.109203 qlbaseline 1361288748
MB201 312186828230897664 111 14.109203 qlbaseline 1363266114
MB201 312190749938704384 112 14.109203 qlbaseline 1363267049
MB201 312487345947553793 113 14.109203 qlbaseline 1363337763
MB201 312476151325007872 114 14.109203 qlbaseline 1363335094
MB201 312209796260573185 115 14.109203 qlbaseline 1363271590
MB201 312205681656741889 116 14.109203 qlbaseline 1363270609
MB201 312206050759700480 117 14.109203 qlbaseline 1363270697
MB201 310469264941412352 118 14.109203 qlbaseline 1362856615
MB201 312236836934270976 119 14.109203 qlbaseline 1363278037
MB201 301755841663619072 120 14.109203 qlbaseline 1360779173
MB201 312461748089270272 121 14.109203 qlbaseline 1363331660
MB201 312331804344475648 122 14.109203 qlbaseline 1363300679
MB201 301740553421348864 123 14.109203 qlbaseline 1360775528
MB201 311038926930448384 124 14.109203 qlbaseline 1362992433
MB201 303916503802212354 125 14.109203 qlbaseline 1361294315
MB201 304076357145600000 126 14.109203 qlbaseline 1361332427
MB201 313172967825752064 127 14.109203 qlbaseline 1363501228
MB201 312558602944667648 128 14.109203 qlbaseline 1363354752
MB201 312217383756521472 129 14.109203 qlbaseline 1363273399
MB201 312221334786678786 130 14.109203 qlbaseline 1363274341
MB201 312221791953231872 131 14.109203 qlbaseline 1363274450
MB201 312230591624007680 132 14.109203 qlbaseline 1363276548
MB201 312231027831631872 133 14.109203 qlbaseline 1363276652
MB201 312224400835493888 134 14.109203 qlbaseline 1363275072
MB201 303684810445037568 135 14.109203 qlbaseline 1361239075
MB201 312141139710971904 136 14.109203 qlbaseline 1363255221
MB201 312248371266080771 137 14.109203 qlbaseline 1363280787
MB201 312249889620901889 138 14.109203 qlbaseline 1363281149
MB201 312251768660705280 139 14.109203 qlbaseline 1363281597
MB201 312852493640024064 140 14.109203 qlbaseline 1363424821
MB201 312597425435078656 141 14.109203 qlbaseline 1363364008
MB201 312602135634255872 142 14.109203 qlbaseline 1363365131
MB201 312604958421811200 143 14.109203 qlbaseline 1363365804
MB201 312605822435852289 144 14.109203 qlbaseline 1363366010
MB201 310364273153028096 145 14.109203 qlbaseline 1362831583
MB201 309399188930715648 146 14.109203 qlbaseline 1362601489
MB201 309400182984937473 147 14.109203 qlbaseline 1362601726
MB201 305166465143828480 148 14.109203 qlbaseline 1361592329
MB201 312496002957451264 149 14.109203 qlbaseline 1363339827
MB201 304154815771078656 150 14.109203 qlbaseline 1361351133
MB201 303826083004948480 151 14.109203 qlbaseline 1361272757
MB201 302102345699962881 152 14.109203 qlbaseline 1360861786
MB201 313080470860615680 153 14.109203 qlbaseline 1363479175
MB201 312340742444036096 154 14.109203 qlbaseline 1363302810
MB201 303995641942667264 155 14.109203 qlbaseline 1361313183
MB201 302045907141140482 156 14.109203 qlbaseline 1360848330
MB201 312304981791363073 157 14.109203 qlbaseline 1363294284
MB201 312397592015278081 158 14.109203 qlbaseline 1363316364
MB201 304802500219912192 159 14.109203 qlbaseline 1361505553
MB201 312276020105453568 160 14.109203 qlbaseline 1363287379
MB201 312276531814756352 161 14.109203 qlbaseline 1363287501
MB201 312276657660645377 162 14.109203 qlbaseline 1363287531
MB201 312984970727682049 163 14.109203 qlbaseline 1363456406
MB201 312984299639025664 164 14.109203 qlbaseline 1363456246
MB201 303705408688771072 165 14.109203 qlbaseline 1361243986
MB201 313299908436320256 166 14.109203 qlbaseline 1363531493
MB201 312164682314158080 167 14.109203 qlbaseline 1363260834
MB201 312164921393684481 168 14.109203 qlbaseline 1363260891
MB201 312168314598219776 169 14.109203 qlbaseline 1363261700
MB201 312162874594295809 170 14.109203 qlbaseline 1363260403
MB201 312161238798974977 171 14.109203 qlbaseline 1363260013
MB201 312158999049023488 172 14.109203 qlbaseline 1363259479
MB201 312157027696799744 173 14.109203 qlbaseline 1363259009
MB201 303952407061217280 174 14.109203 qlbaseline 1361302875
MB201 312182457778720768 175 14.109203 qlbaseline 1363265072
MB201 312360640201244673 176 14.109203 qlbaseline 1363307554
MB201 310046118379659264 177 14.109203 qlbaseline 1362755729
MB201 304047143805648897 178 14.109203 qlbaseline 1361325462
MB201 304038776164999169 179 14.109203 qlbaseline 1361323467
MB201 305965614256779266 180 14.109203 qlbaseline 1361782861
MB201 304023601189900289 181 14.109203 qlbaseline 1361319849
MB201 312455796397047808 182 14.109203 qlbaseline 1363330241
MB201 312575136895221760 183 14.109203 qlbaseline 1363358694
MB201 304058585854398464 184 14.109203 qlbaseline 1361328190
MB201 313429227208843265 185 14.109203 qlbaseline 1363562325
MB201 313372079825240064 186 14.109203 qlbaseline 1363548700
MB201 313350214931083264 187 14.109203 qlbaseline 1363543487
MB201 313352374985035777 188 14.109203 qlbaseline 1363544002
MB201 306271882343223296 189 14.105312 qlbaseline 1361855881
MB201 312191496508026880 190 14.105312 qlbaseline 1363267227
MB201 303961374487375872 191 14.105312 qlbaseline 1361305013
MB201 312207615209897984 192 14.105312 qlbaseline 1363271070
MB201 307850257667080192 193 14.105312 qlbaseline 1362232195
MB201 309766702269362176 194 14.105312 qlbaseline 1362689111
MB201 312234420994179073 195 14.105312 qlbaseline 1363277461
MB201 298768301851561985 196 14.105312 qlbaseline 1360066888
MB201 312537274933997568 197 14.105312 qlbaseline 1363349667
MB201 312537291690237952 198 14.105312 qlbaseline 1363349671
MB201 312542714950479872 199 14.105312 qlbaseline 1363350964
MB201 304450707141046272 200 14.105312 qlbaseline 1361421679
MB201 308834069385453569 201 14.105312 qlbaseline 1362466754
MB201 308821616517869568 202 14.105312 qlbaseline 1362463785
MB201 311509322330947584 203 14.105312 qlbaseline 1363104584
MB201 312333796647239680 204 14.105312 qlbaseline 1363301154
MB201 312330093089402881 205 14.105312 qlbaseline 1363300271
MB201 312328201470889986 206 14.105312 qlbaseline 1363299820
MB201 304007541166338049 207 14.105312 qlbaseline 1361316020
MB201 304995064898285568 208 14.105312 qlbaseline 1361551464
MB201 312871191847260160 209 14.105312 qlbaseline 1363429279
MB201 304622124138639360 210 14.105312 qlbaseline 1361462548
MB201 312259817517502464 211 14.105312 qlbaseline 1363283516
MB201 312150782394920961 212 14.105312 qlbaseline 1363257520
MB201 312152271364431872 213 14.105312 qlbaseline 1363257875
MB201 312152376222035968 214 14.105312 qlbaseline 1363257900
MB201 312149163406147584 215 14.105312 qlbaseline 1363257134
MB201 312368441602482177 216 14.105312 qlbaseline 1363309414
MB201 312791193903828992 217 14.105312 qlbaseline 1363410206
MB201 312954364912336896 218 14.105312 qlbaseline 1363449109
MB201 308882459066515456 219 14.105312 qlbaseline 1362478291
MB201 305057669071392768 220 14.105312 qlbaseline 1361566390
MB201 312338049700864001 221 14.105312 qlbaseline 1363302168
MB201 312441590289412096 222 14.105312 qlbaseline 1363326854
MB201 304090059915808768 223 14.105312 qlbaseline 1361335694
MB201 312298556126003201 224 14.105312 qlbaseline 1363292752
MB201 312300623896928257 225 14.105312 qlbaseline 1363293245
MB201 312587019371032576 226 14.105312 qlbaseline 1363361527
MB201 310063893877760000 227 14.105312 qlbaseline 1362759967
MB201 312789834936758275 228 14.105312 qlbaseline 1363409882
MB201 312786995413917696 229 14.105312 qlbaseline 1363409205
MB201 300889176814022656 230 14.105312 qlbaseline 1360572544
MB201 312163705041338368 231 14.105312 qlbaseline 1363260601
MB201 312161301717741570 232 14.105312 qlbaseline 1363260028
MB201 312171691017138176 233 14.105312 qlbaseline 1363262505
MB201 312182260650631168 234 14.105312 qlbaseline 1363265025
MB201 312185171497582593 235 14.105312 qlbaseline 1363265719
MB201 310047347323310080 236 14.105312 qlbaseline 1362756022
MB201 309108024541319169 237 14.105312 qlbaseline 1362532070
MB201 304024578424975362 238 14.105312 qlbaseline 1361320082
MB201 307775045374181376 239 14.105312 qlbaseline 1362214263
MB201 312622901658525696 240 14.105312 qlbaseline 1363370082
MB201 304050721555374080 241 14.105312 qlbaseline 1361326315
MB201 313268476343099393 242 14.105312 qlbaseline 1363523999
MB201 303807342863056896 243 14.099335 qlbaseline 1361268289
MB201 313544985830100993 244 14.099335 qlbaseline 1363589924
MB201 303788564959875072 245 14.099335 qlbaseline 1361263812
MB201 312192935158480897 246 14.099335 qlbaseline 1363267570
MB201 312192830313463809 247 14.099335 qlbaseline 1363267545
MB201 312213025887240192 248 14.099335 qlbaseline 1363272360
MB201 312214707790573569 249 14.099335 qlbaseline 1363272761
MB201 312209381032869888 250 14.099335 qlbaseline 1363271491
MB201 312203634819608577 251 14.099335 qlbaseline 1363270121
MB201 312208915448352769 252 14.099335 qlbaseline 1363271380
MB201 311550426505961472 253 14.099335 qlbaseline 1363114384
MB201 312243916923625472 254 14.099335 qlbaseline 1363279725
MB201 312233011729014784 255 14.099335 qlbaseline 1363277125
MB201 312136618226110465 256 14.099335 qlbaseline 1363254143
MB201 308984951079063552 257 14.099335 qlbaseline 1362502727
MB201 304922142720528384 258 14.099335 qlbaseline 1361534078
MB201 300380885910421505 259 14.099335 qlbaseline 1360451358
MB201 306391382266875904 260 14.099335 qlbaseline 1361884372
MB201 312328734122315777 261 14.099335 qlbaseline 1363299947
MB201 312328289521913856 262 14.099335 qlbaseline 1363299841
MB201 312328365015199744 263 14.099335 qlbaseline 1363299859
MB201 312328436322557954 264 14.099335 qlbaseline 1363299876
MB201 304990459531501569 265 14.099335 qlbaseline 1361550366
MB201 304647982043758592 266 14.099335 qlbaseline 1361468713
MB201 301006978061303808 267 14.099335 qlbaseline 1360600630
MB201 312551942389903360 268 14.099335 qlbaseline 1363353164
MB201 312552659615891456 269 14.099335 qlbaseline 1363353335
MB201 312221783577206784 270 14.099335 qlbaseline 1363274448
MB201 312223863943622656 271 14.099335 qlbaseline 1363274944
MB201 312146017682325504 272 14.099335 qlbaseline 1363256384
MB201 312146651013869569 273 14.099335 qlbaseline 1363256535
MB201 312635828478300160 274 14.099335 qlbaseline 1363373164
MB201 304710309388632064 275 14.099335 qlbaseline 1361483573
MB201 312258517295824897 276 14.099335 qlbaseline 1363283206
MB201 312255723864211456 277 14.099335 qlbaseline 1363282540
MB201 312249675711410176 278 14.099335 qlbaseline 1363281098
MB201 312252154536673280 279 14.099335 qlbaseline 1363281689
MB201 310400415449616386 280 14.099335 qlbaseline 1362840200
MB201 310605907006472193 281 14.099335 qlbaseline 1362889193
MB201 312152418169270273 282 14.099335 qlbaseline 1363257910
MB201 312153168970674176 283 14.099335 qlbaseline 1363258089
MB201 312147934458281984 284 14.099335 qlbaseline 1363256841
MB201 312148181922226176 285 14.099335 qlbaseline 1363256900
MB201 312148894941323264 286 14.099335 qlbaseline 1363257070
MB201 306852462067867648 287 14.099335 qlbaseline 1361994302
MB201 305989236593668097 288 14.099335 qlbaseline 1361788493
MB201 305707048010670080 289 14.099335 qlbaseline 1361721214
MB201 309305165251485696 290 14.099335 qlbaseline 1362579072
MB201 312381959856865280 291 14.099335 qlbaseline 1363312637
MB201 304476275630825472 292 14.099335 qlbaseline 1361427775
MB201 303939710915600386 293 14.099335 qlbaseline 1361299848
MB201 304421632234106880 294 14.099335 qlbaseline 1361414747
MB201 312488377729568768 295 14.099335 qlbaseline 1363338009
MB201 305024005583282177 296 14.099335 qlbaseline 1361558364
MB201 310104591209467904 297 14.099335 qlbaseline 1362769670
MB201 303992957583888386 298 14.099335 qlbaseline 1361312543
MB201 312296345706844161 299 14.099335 qlbaseline 1363292225
MB201 312296345727819776 300 14.099335 qlbaseline 1363292225
MB201 312296505115557888 301 14.099335 qlbaseline 1363292263
MB201 312384350593380354 302 14.099335 qlbaseline 1363313207
MB201 312507507950092288 303 14.099335 qlbaseline 1363342570
MB201 312268529074323457 304 14.099335 qlbaseline 1363285593
MB201 303701998723813377 305 14.099335 qlbaseline 1361243173
MB201 312166112563433474 306 14.099335 qlbaseline 1363261175
MB201 312163533100027904 307 14.099335 qlbaseline 1363260560
MB201 312171036676349952 308 14.099335 qlbaseline 1363262349
MB201 312161230422949888 309 14.099335 qlbaseline 1363260011
MB201 308568951628124160 310 14.099335 qlbaseline 1362403545
MB201 312158613177241600 311 14.099335 qlbaseline 1363259387
MB201 312158856413331456 312 14.099335 qlbaseline 1363259445
MB201 312172378857816065 313 14.099335 qlbaseline 1363262669
MB201 312176241824382976 314 14.099335 qlbaseline 1363263590
MB201 312172496319307777 315 14.099335 qlbaseline 1363262697
MB201 312173729453072384 316 14.099335 qlbaseline 1363262991
MB201 310050740523659266 317 14.099335 qlbaseline 1362756831
MB201 312364033397362689 318 14.099335 qlbaseline 1363308363
MB201 310045178884919296 319 14.099335 qlbaseline 1362755505
MB201 310045283738341377 320 14.099335 qlbaseline 1362755530
MB201 304043633164832768 321 14.099335 qlbaseline 1361324625
MB201 308819070583701504 322 14.099335 qlbaseline 1362463178
MB201 306674715886485504 323 14.099335 qlbaseline 1361951924
MB201 303617328296390656 324 14.099335 qlbaseline 1361222986
MB201 312454882038800384 325 14.099335 qlbaseline 1363330023
MB201 312576244212432896 326 14.099335 qlbaseline 1363358958
MB201 298809632523165696 327 14.099335 qlbaseline 1360076742
MB201 306435883807145984 328 14.099335 qlbaseline 1361894982
