Picked up JAVA_TOOL_OPTIONS: -javaagent:/usr/share/java/jayatanaag.jar 
Picked up _JAVA_OPTIONS: -Dawt.useSystemAAFontSettings=lcd                       -Dswing.aatext=true                       -Dsun.java2d.xrender=true
MB144 308400793600532481 540 10.928422 qlbaseline 1362363453
MB144 303603080270860288 541 10.928422 qlbaseline 1361219589
MB144 308402995605929984 542 10.928422 qlbaseline 1362363978
MB144 303608545444786176 543 10.928422 qlbaseline 1361220893
MB144 301599863882260480 544 10.928422 qlbaseline 1360741985
MB144 300385084408741889 545 10.928422 qlbaseline 1360452359
MB144 300379493397303296 546 10.928422 qlbaseline 1360451026
MB144 304079553171689473 547 10.928422 qlbaseline 1361333189
MB144 298950544347779072 548 10.928422 qlbaseline 1360110338
MB144 307877835194916865 549 10.928422 qlbaseline 1362238710
MB144 298630804148473858 550 10.928422 qlbaseline 1360034106
MB144 307854758125916161 551 10.928422 qlbaseline 1362233268
MB144 305884496434196481 552 10.928422 qlbaseline 1361763521
MB144 305888757834448896 553 10.928422 qlbaseline 1361764537
MB144 297319199167107072 554 10.928422 qlbaseline 1359721395
MB144 304198344274759680 555 10.928422 qlbaseline 1361361511
MB144 306400051893260289 556 10.928422 qlbaseline 1361886439
MB144 298246387806658560 557 10.928422 qlbaseline 1359942454
MB144 298242776515100674 558 10.928422 qlbaseline 1359941593
MB144 298243170767097857 559 10.928422 qlbaseline 1359941687
MB144 298244852687204353 560 10.928422 qlbaseline 1359942088
MB144 298248539476201473 561 10.928422 qlbaseline 1359942967
MB144 298236657008771073 562 10.928422 qlbaseline 1359940134
MB144 300789591449952258 563 10.928422 qlbaseline 1360548801
MB144 300796147155492867 564 10.928422 qlbaseline 1360550364
MB144 300796365259276289 565 10.928422 qlbaseline 1360550416
MB144 300791080427864064 566 10.928422 qlbaseline 1360549156
MB144 300799632643067904 567 10.928422 qlbaseline 1360551195
MB144 300788551275126785 568 10.928422 qlbaseline 1360548553
MB144 300787246834016256 569 10.928422 qlbaseline 1360548242
MB144 298351874564820992 570 10.928422 qlbaseline 1359967604
MB144 305763272659972096 571 10.928422 qlbaseline 1361734619
MB144 308022555451719680 572 10.928422 qlbaseline 1362273274
MB144 300076534629269504 573 10.928422 qlbaseline 1360378795
MB144 300065776222760961 574 10.928422 qlbaseline 1360376230
MB144 302816505626779648 575 10.928422 qlbaseline 1361032055
MB144 298279111770660864 576 10.928422 qlbaseline 1359950256
MB144 308167388954783744 577 10.928422 qlbaseline 1362307805
MB144 298272329572691968 578 10.928422 qlbaseline 1359948639
MB144 298271360696864768 579 10.928422 qlbaseline 1359948408
MB144 298265429950988289 580 10.928422 qlbaseline 1359946994
MB144 298265757102534656 581 10.928422 qlbaseline 1359947072
MB144 298278323241512962 582 10.928422 qlbaseline 1359950068
MB144 298249210594209792 583 10.928422 qlbaseline 1359943127
MB144 298249265115959298 584 10.928422 qlbaseline 1359943140
MB144 298249302864707584 585 10.928422 qlbaseline 1359943149
MB144 298249332233236480 586 10.928422 qlbaseline 1359943156
MB144 307069051757285376 587 10.928422 qlbaseline 1362045941
MB144 304974093369876481 588 10.928422 qlbaseline 1361546464
MB144 302857467237388288 589 10.928422 qlbaseline 1361041821
MB144 303240017113919488 590 10.928422 qlbaseline 1361133028
MB144 303242168796078080 591 10.928422 qlbaseline 1361133541
MB144 303236879782932480 592 10.928422 qlbaseline 1361132280
MB144 303234602250686465 593 10.928422 qlbaseline 1361131737
MB144 303233067131224064 594 10.928422 qlbaseline 1361131371
MB144 297578038063923200 595 10.928422 qlbaseline 1359783107
MB144 302033974367232001 596 10.928422 qlbaseline 1360845485
MB144 297413029929304065 597 10.928422 qlbaseline 1359743766
MB144 306493450621165569 598 10.928422 qlbaseline 1361908707
MB144 297980330525216768 599 10.928422 qlbaseline 1359879021
MB144 298217107370434562 600 10.928422 qlbaseline 1359935473
MB144 308350533272469504 601 10.928422 qlbaseline 1362351470
MB144 298432182895144960 602 10.928422 qlbaseline 1359986751
MB144 305785284367380480 603 10.928422 qlbaseline 1361739867
MB144 303353913409695744 604 10.928422 qlbaseline 1361160183
MB144 303357109494497280 605 10.928422 qlbaseline 1361160945
MB144 303362633371906048 606 10.928422 qlbaseline 1361162262
MB144 303363048603795456 607 10.928422 qlbaseline 1361162361
MB144 303354727121440769 608 10.928422 qlbaseline 1361160377
MB144 303355058492411904 609 10.928422 qlbaseline 1361160456
MB144 303366840283979777 610 10.928422 qlbaseline 1361163265
MB144 303367507157336065 611 10.928422 qlbaseline 1361163424
MB144 303357633786679296 612 10.928422 qlbaseline 1361161070
MB144 303358061614080001 613 10.928422 qlbaseline 1361161172
MB144 304651480084934657 614 10.928422 qlbaseline 1361469547
MB144 299014788481171456 615 10.928422 qlbaseline 1360125655
MB144 303539737862500353 616 10.928422 qlbaseline 1361204487
MB144 303540668997971970 617 10.928422 qlbaseline 1361204709
MB144 303540761285251072 618 10.928422 qlbaseline 1361204731
MB144 307535902958297088 619 10.928422 qlbaseline 1362157247
MB144 298484334858498048 620 10.928422 qlbaseline 1359999185
MB144 297752097481441280 621 10.928422 qlbaseline 1359824606
MB144 306467647262961664 622 10.928422 qlbaseline 1361902555
MB144 300038626484555776 623 10.928422 qlbaseline 1360369757
MB144 303917904720715777 624 10.928422 qlbaseline 1361294649
MB144 303926188462710784 625 10.928422 qlbaseline 1361296624
MB144 300849368670535680 626 10.928422 qlbaseline 1360563053
MB144 300760378118377472 627 10.928422 qlbaseline 1360541836
MB144 302277176890372096 628 10.928422 qlbaseline 1360903469
MB144 304066278224699393 629 10.928422 qlbaseline 1361330024
MB144 304072406094450688 630 10.928422 qlbaseline 1361331485
MB144 306537989964701697 631 10.928422 qlbaseline 1361919326
MB144 297500447625859072 632 10.928422 qlbaseline 1359764608
MB144 300748994798297088 633 10.928422 qlbaseline 1360539122
MB144 300747208033181696 634 10.928422 qlbaseline 1360538696
MB144 303839370555822080 635 10.928422 qlbaseline 1361275925
MB144 301130227680161792 636 10.928422 qlbaseline 1360630015
MB144 302523869061857280 637 10.928422 qlbaseline 1360962285
MB144 307116313183150080 638 10.928422 qlbaseline 1362057209
MB144 301002678895521792 639 10.928422 qlbaseline 1360599605
MB144 301008852902612993 640 10.928422 qlbaseline 1360601077
MB144 301977997152514048 641 10.928422 qlbaseline 1360832139
MB144 307376783626489856 642 10.928422 qlbaseline 1362119310
MB144 306111571841675265 643 10.928422 qlbaseline 1361817660
MB144 298466089652862976 644 10.928422 qlbaseline 1359994835
MB144 303332228866400258 645 10.928422 qlbaseline 1361155013
MB144 303332983866281984 646 10.928422 qlbaseline 1361155193
MB144 303335735333896193 647 10.928422 qlbaseline 1361155849
MB144 303334158237847552 648 10.928422 qlbaseline 1361155473
MB144 303330945434542080 649 10.928422 qlbaseline 1361154707
MB144 303331515843100672 650 10.928422 qlbaseline 1361154843
MB144 303331591323795456 651 10.928422 qlbaseline 1361154861
MB144 303331784278568960 652 10.928422 qlbaseline 1361154907
MB144 298108269396897793 653 10.928422 qlbaseline 1359909524
MB144 297521310085570560 654 10.928422 qlbaseline 1359769582
MB144 297521784067076097 655 10.928422 qlbaseline 1359769695
MB144 303323211104415744 656 10.928422 qlbaseline 1361152863
MB144 303323441799520257 657 10.928422 qlbaseline 1361152918
MB144 303323475374923776 658 10.928422 qlbaseline 1361152926
MB144 303323919979536384 659 10.928422 qlbaseline 1361153032
MB144 303325618643271680 660 10.928422 qlbaseline 1361153437
MB144 303330089792307202 661 10.928422 qlbaseline 1361154503
MB144 304437335695712256 662 10.928422 qlbaseline 1361418491
MB144 303650031297249280 663 10.928422 qlbaseline 1361230783
MB144 298193417966583810 664 10.928422 qlbaseline 1359929825
MB144 300836064342470656 665 10.928422 qlbaseline 1360559881
MB144 300837192597643264 666 10.928422 qlbaseline 1360560150
MB144 300841663729922048 667 10.928422 qlbaseline 1360561216
MB144 306600023725076480 668 10.928422 qlbaseline 1361934116
MB144 305771841602084864 669 10.928422 qlbaseline 1361736662
MB144 306605459517874179 670 10.928422 qlbaseline 1361935412
MB144 299914399592878080 671 10.928422 qlbaseline 1360340139
MB144 302328703898238978 672 10.928422 qlbaseline 1360915754
MB144 304667162608545792 673 10.928422 qlbaseline 1361473286
MB144 299947970793717760 674 10.928422 qlbaseline 1360348143
MB144 303683745091817472 675 10.928422 qlbaseline 1361238821
MB144 303678854562725888 676 10.928422 qlbaseline 1361237655
MB144 303676522508734464 677 10.928422 qlbaseline 1361237099
MB144 305836333211996160 678 10.928422 qlbaseline 1361752038
MB144 306566196650708993 679 10.928422 qlbaseline 1361926051
MB144 308767228973699072 680 10.928422 qlbaseline 1362450818
MB144 303660709974253568 681 10.928422 qlbaseline 1361233329
MB144 308764397826895872 682 10.928422 qlbaseline 1362450143
MB144 304214454579638272 683 10.928422 qlbaseline 1361365352
MB144 308548105937244161 684 10.928422 qlbaseline 1362398575
MB144 304623470531194880 685 10.928422 qlbaseline 1361462869
MB144 308554686804406272 686 10.928422 qlbaseline 1362400144
MB144 306799492211044353 687 10.928422 qlbaseline 1361981673
MB144 303717874151849984 688 10.928422 qlbaseline 1361246958
MB144 303728880005550080 689 10.928422 qlbaseline 1361249582
MB144 297629078549323776 690 10.928422 qlbaseline 1359795276
MB144 308303267639738368 691 10.928422 qlbaseline 1362340201
MB144 303665361465774081 692 10.928422 qlbaseline 1361234438
MB144 303665361482559489 693 10.928422 qlbaseline 1361234438
MB144 303665361486761985 694 10.928422 qlbaseline 1361234438
MB144 303669367042875392 695 10.928422 qlbaseline 1361235393
MB144 299027245601812481 696 10.928422 qlbaseline 1360128625
MB144 298964096144011265 697 10.928422 qlbaseline 1360113569
MB144 305127307092307968 698 10.928422 qlbaseline 1361582993
MB144 300517318197387264 699 10.928422 qlbaseline 1360483886
MB144 301272674624208896 700 10.928422 qlbaseline 1360663977
MB144 306842831945863168 701 10.928422 qlbaseline 1361992006
MB144 307211381273419776 702 10.928422 qlbaseline 1362079875
MB144 305066808463990785 703 10.928422 qlbaseline 1361568569
MB144 300817676501127168 704 10.928422 qlbaseline 1360555497
MB144 300830385271623680 705 10.928422 qlbaseline 1360558527
MB144 300822105698738176 706 10.928422 qlbaseline 1360556553
MB144 300816514699911168 707 10.928422 qlbaseline 1360555220
MB144 307581973197643777 708 10.928422 qlbaseline 1362168231
MB144 307582514237681665 709 10.928422 qlbaseline 1362168360
MB144 298989534606131200 710 10.928422 qlbaseline 1360119634
MB144 304472022610759680 711 10.928422 qlbaseline 1361426761
MB144 305732100563283968 712 10.928422 qlbaseline 1361727187
MB144 305728178893230080 713 10.928422 qlbaseline 1361726252
MB144 303207259574505474 714 10.928422 qlbaseline 1361125218
MB144 303927564190244864 715 10.928422 qlbaseline 1361296952
MB144 303934547727355905 716 10.928422 qlbaseline 1361298617
MB144 303938125435113472 717 10.928422 qlbaseline 1361299470
MB144 303935583712063488 718 10.928422 qlbaseline 1361298864
MB144 305081815666933761 719 10.928422 qlbaseline 1361572147
MB144 304814474945232897 720 10.928422 qlbaseline 1361508408
MB144 299119092437225472 721 10.928422 qlbaseline 1360150523
MB144 303202398405554177 722 10.928422 qlbaseline 1361124059
MB144 300003331424808960 723 10.928422 qlbaseline 1360361342
MB144 298167174202277889 724 10.928422 qlbaseline 1359923568
MB144 303034814968250368 725 10.928422 qlbaseline 1361084104
MB144 306580239172108289 726 10.928422 qlbaseline 1361929399
MB144 297474820432601089 727 10.928422 qlbaseline 1359758498
MB144 301725160325660672 728 10.928422 qlbaseline 1360771858
MB144 299281659495329792 729 10.928422 qlbaseline 1360189282
MB144 298760512999653377 730 10.928422 qlbaseline 1360065031
MB144 303555244204367873 731 10.928422 qlbaseline 1361208184
MB144 303564006113824769 732 10.928422 qlbaseline 1361210273
MB144 301435828868100098 733 10.928422 qlbaseline 1360702876
MB144 301448793449168896 734 10.928422 qlbaseline 1360705967
MB144 299278442459959296 735 10.928422 qlbaseline 1360188515
MB144 303267355566424065 736 10.928422 qlbaseline 1361139546
MB144 308242546696540160 737 10.928422 qlbaseline 1362325724
MB144 298555688391700481 738 10.928422 qlbaseline 1360016197
MB144 305522376991453184 739 10.928422 qlbaseline 1361677185
MB144 305532170670325760 740 10.928422 qlbaseline 1361679520
MB144 305521273876922368 741 10.928422 qlbaseline 1361676922
MB144 305530073526706177 742 10.928422 qlbaseline 1361679020
MB144 303517285753180161 743 10.928422 qlbaseline 1361199134
MB144 303515402531659777 744 10.928422 qlbaseline 1361198685
MB144 298867551633555457 745 10.928422 qlbaseline 1360090551
MB144 298857040716103680 746 10.928422 qlbaseline 1360088045
MB144 308084794732994560 747 10.928422 qlbaseline 1362288113
MB144 308734920249982977 748 10.928422 qlbaseline 1362443115
MB144 299355617628409857 749 10.928422 qlbaseline 1360206915
MB144 299352723554451456 750 10.928422 qlbaseline 1360206225
MB144 298288402166591488 751 10.928422 qlbaseline 1359952471
MB144 298293909283561472 752 10.928422 qlbaseline 1359953784
MB144 307983204516761600 753 10.928422 qlbaseline 1362263892
MB144 303506669965561856 754 10.928422 qlbaseline 1361196603
MB144 303510872683331585 755 10.928422 qlbaseline 1361197605
MB144 303511879295324160 756 10.928422 qlbaseline 1361197845
MB144 303507684999708673 757 10.928422 qlbaseline 1361196845
MB144 299390115808157697 758 10.928422 qlbaseline 1360215140
MB144 303382787019390976 759 10.928422 qlbaseline 1361167067
MB144 303374578774847488 760 10.928422 qlbaseline 1361165110
MB144 303372259320557568 761 10.928422 qlbaseline 1361164557
MB144 303372372541591554 762 10.928422 qlbaseline 1361164584
MB144 306637508190552064 763 10.928422 qlbaseline 1361943053
MB144 304330854921011201 764 10.928422 qlbaseline 1361393104
MB144 304331123327111168 765 10.928422 qlbaseline 1361393168
MB144 304331505021358080 766 10.928422 qlbaseline 1361393259
MB144 304091871871893505 767 10.928422 qlbaseline 1361336126
MB144 301864289579446272 768 10.928422 qlbaseline 1360805029
MB144 303995700662898689 769 10.928422 qlbaseline 1361313197
MB144 303996220769189888 770 10.928422 qlbaseline 1361313321
MB144 303273626042519552 771 10.928422 qlbaseline 1361141041
MB144 305039499363250176 772 10.928422 qlbaseline 1361562058
MB144 298240352194801665 773 10.928422 qlbaseline 1359941015
MB144 298237458150195201 774 10.928422 qlbaseline 1359940325
MB144 298238351507611650 775 10.928422 qlbaseline 1359940538
MB144 298454265914077184 776 10.928422 qlbaseline 1359992016
MB144 302206599320182784 777 10.928422 qlbaseline 1360886642
MB144 302206607725588480 778 10.928422 qlbaseline 1360886644
MB144 303574286365507584 779 10.928422 qlbaseline 1361212724
MB144 303576211551031296 780 10.928422 qlbaseline 1361213183
MB144 304790114423410688 781 10.928422 qlbaseline 1361502600
MB144 298313563804688384 782 10.928422 qlbaseline 1359958470
MB144 305874291671580672 783 10.928422 qlbaseline 1361761088
MB144 297857340944834560 784 10.928422 qlbaseline 1359849698
MB144 305869145260580864 785 10.928422 qlbaseline 1361759861
MB144 303520003666370561 786 10.928422 qlbaseline 1361199782
MB144 303525171065663489 787 10.928422 qlbaseline 1361201014
MB144 303533467369611264 788 10.928422 qlbaseline 1361202992
MB144 307357930234212352 789 10.928422 qlbaseline 1362114815
MB144 297184977244794880 790 10.928422 qlbaseline 1359689394
MB144 301194673140158464 791 10.928422 qlbaseline 1360645380
MB144 298645257736830977 792 10.928422 qlbaseline 1360037552
MB144 303629219160809472 793 10.928422 qlbaseline 1361225821
MB144 307561484018393088 794 10.928422 qlbaseline 1362163346
MB144 307563430183849984 795 10.928422 qlbaseline 1362163810
MB144 307563811831951360 796 10.928422 qlbaseline 1362163901
MB144 297188651455098882 797 10.928422 qlbaseline 1359690270
MB144 303622948651147264 798 10.928422 qlbaseline 1361224326
MB144 299488346395254784 799 10.928422 qlbaseline 1360238560
MB144 305004233625845763 800 10.928422 qlbaseline 1361553650
MB144 303714279658516480 801 10.928422 qlbaseline 1361246101
MB144 305012345443336193 802 10.928422 qlbaseline 1361555584
MB144 298519302779314176 803 10.928422 qlbaseline 1360007522
MB144 307331019575545856 804 10.928422 qlbaseline 1362108399
MB144 300551719912341504 805 10.928422 qlbaseline 1360492088
MB144 299227452306227200 806 10.928422 qlbaseline 1360176358
MB144 303224762409299968 807 10.928422 qlbaseline 1361129391
MB144 303230311477698562 808 10.928422 qlbaseline 1361130714
MB144 308326197924859908 809 10.928422 qlbaseline 1362345668
MB144 309181890437468160 810 10.928422 qlbaseline 1362549681
MB144 306017187435524098 811 10.928422 qlbaseline 1361795157
MB144 304388434296983552 812 10.928422 qlbaseline 1361406832
MB144 306205876576985088 813 10.928422 qlbaseline 1361840144
MB144 303487678173818880 814 10.928422 qlbaseline 1361192075
MB144 303485820080381952 815 10.928422 qlbaseline 1361191632
MB144 303486340190838784 816 10.928422 qlbaseline 1361191756
MB144 303488500253200384 817 10.928422 qlbaseline 1361192271
MB144 304206615450632192 818 10.928422 qlbaseline 1361363483
MB144 303304638730498048 819 10.928422 qlbaseline 1361148435
MB144 303298565386678274 820 10.928422 qlbaseline 1361146987
MB144 303294857617735680 821 10.928422 qlbaseline 1361146103
MB144 304512069800165376 822 10.928422 qlbaseline 1361436309
MB144 298232106201538560 823 10.928422 qlbaseline 1359939049
MB144 298233179939168256 824 10.928422 qlbaseline 1359939305
MB144 298230604632322048 825 10.928422 qlbaseline 1359938691
MB144 298226494243762177 826 10.928422 qlbaseline 1359937711
MB144 299462421393862657 827 10.928422 qlbaseline 1360232379
MB144 300803944349831169 828 10.928422 qlbaseline 1360552223
MB144 300812181967101953 829 10.928422 qlbaseline 1360554187
MB144 300812274262736896 830 10.928422 qlbaseline 1360554209
MB144 301180622246932481 831 10.928422 qlbaseline 1360642030
MB144 301091627492065282 832 10.928422 qlbaseline 1360620812
MB144 300801801073065984 833 10.928422 qlbaseline 1360551712
MB144 300802174382919680 834 10.928422 qlbaseline 1360551801
MB144 300802329555374080 835 10.928422 qlbaseline 1360551838
MB144 300807220122230785 836 10.928422 qlbaseline 1360553004
MB144 303218877825970176 837 10.928422 qlbaseline 1361127988
MB144 298300364329975808 838 10.928422 qlbaseline 1359955323
MB144 298307960176771072 839 10.928422 qlbaseline 1359957134
MB144 298309495325618177 840 10.928422 qlbaseline 1359957500
MB144 297561441190432770 841 10.928422 qlbaseline 1359779150
MB144 298298111950983168 842 10.928422 qlbaseline 1359954786
MB144 298299710010175488 843 10.928422 qlbaseline 1359955167
MB144 297569532002840578 844 10.928422 qlbaseline 1359781079
MB144 303982559921053696 845 10.928422 qlbaseline 1361310064
MB144 297247619175034881 846 10.928422 qlbaseline 1359704329
MB144 309390775173656576 847 10.928422 qlbaseline 1362599483
MB144 298602572300820480 848 10.928422 qlbaseline 1360027375
MB144 297692869697863680 849 10.928422 qlbaseline 1359810485
MB144 297705519731339264 850 10.928422 qlbaseline 1359813501
MB144 301025814680596480 851 10.928422 qlbaseline 1360605121
MB144 298747821060919296 852 10.928422 qlbaseline 1360062005
MB144 306911756951904256 853 10.928422 qlbaseline 1362008439
MB144 297360009753399297 854 10.928422 qlbaseline 1359731125
MB144 303404962313027584 855 10.928422 qlbaseline 1361172354
MB144 303402907078893568 856 10.928422 qlbaseline 1361171864
MB144 297151045317033986 857 10.928422 qlbaseline 1359681304
MB144 303040238203330560 858 10.928422 qlbaseline 1361085397
MB144 298250057843617793 859 10.928422 qlbaseline 1359943329
MB144 298250070405574657 860 10.928422 qlbaseline 1359943332
MB144 298250150084751360 861 10.928422 qlbaseline 1359943351
MB144 298250192061345792 862 10.928422 qlbaseline 1359943361
MB144 298250280120754176 863 10.928422 qlbaseline 1359943382
MB144 298250380796628993 864 10.928422 qlbaseline 1359943406
MB144 298250552746328065 865 10.928422 qlbaseline 1359943447
MB144 298250733105594368 866 10.928422 qlbaseline 1359943490
MB144 298251538411970562 867 10.928422 qlbaseline 1359943682
MB144 298251991413575681 868 10.928422 qlbaseline 1359943790
MB144 298253551703060482 869 10.928422 qlbaseline 1359944162
MB144 298253576856297472 870 10.928422 qlbaseline 1359944168
MB144 298253807534612480 871 10.928422 qlbaseline 1359944223
MB144 298254214398881792 872 10.928422 qlbaseline 1359944320
MB144 298254323438190594 873 10.928422 qlbaseline 1359944346
MB144 298249550299291649 874 10.928422 qlbaseline 1359943208
MB144 304616172421259264 875 10.928422 qlbaseline 1361461129
MB144 298259058794835968 876 10.928422 qlbaseline 1359945475
MB144 298259859927883777 877 10.928422 qlbaseline 1359945666
MB144 298263668326559744 878 10.928422 qlbaseline 1359946574
MB144 298263731257892864 879 10.928422 qlbaseline 1359946589
MB144 298260346437787648 880 10.928422 qlbaseline 1359945782
MB144 298257083273465856 881 10.928422 qlbaseline 1359945004
MB144 298257284621029376 882 10.928422 qlbaseline 1359945052
MB144 298257553035509762 883 10.928422 qlbaseline 1359945116
MB144 299633574158692353 884 10.928422 qlbaseline 1360273185
MB144 299634337513619456 885 10.928422 qlbaseline 1360273367
MB144 302145903538610176 886 10.928422 qlbaseline 1360872171
MB144 299980287939575808 887 10.928422 qlbaseline 1360355848
MB144 297396034622091265 888 10.928422 qlbaseline 1359739714
MB144 304035408155656192 889 10.928422 qlbaseline 1361322664
MB144 309116790653460481 890 10.928422 qlbaseline 1362534160
MB144 304037551419838464 891 10.928422 qlbaseline 1361323175
MB144 304265977397379072 892 10.928422 qlbaseline 1361377636
MB144 308113206960852992 893 10.928422 qlbaseline 1362294887
MB144 308115375416025088 894 10.928422 qlbaseline 1362295404
MB144 306504473273061378 895 10.928422 qlbaseline 1361911335
MB144 306504674603827200 896 10.928422 qlbaseline 1361911383
MB144 304019805315424256 897 10.928422 qlbaseline 1361318944
MB144 309325159490277376 898 10.928422 qlbaseline 1362583839
MB144 308525968392323072 899 10.928422 qlbaseline 1362393297
MB144 299550053004107776 900 10.928422 qlbaseline 1360253272
MB144 305661237797212161 901 10.928422 qlbaseline 1361710292
MB144 301527403086360576 902 10.928422 qlbaseline 1360724709
MB144 301535170941554689 903 10.928422 qlbaseline 1360726561
MB144 303621556150611968 904 10.928422 qlbaseline 1361223994
MB144 303614740406624257 905 10.928422 qlbaseline 1361222369
MB144 303179883385868288 906 10.928422 qlbaseline 1361118691
MB144 303906085146877952 907 10.928422 qlbaseline 1361291831
MB144 299765560508567554 908 10.928422 qlbaseline 1360304653
MB144 306291339694317569 909 10.928422 qlbaseline 1361860520
MB144 302872709312954369 910 10.928422 qlbaseline 1361045455
MB144 303592586122260480 911 10.928422 qlbaseline 1361217087
MB144 303593395610324992 912 10.928422 qlbaseline 1361217280
MB144 303590077915877377 913 10.928422 qlbaseline 1361216489
MB144 303593815040749570 914 10.928422 qlbaseline 1361217380
MB144 303594318344638464 915 10.928422 qlbaseline 1361217500
MB144 307762332459753473 916 10.928422 qlbaseline 1362211232
MB144 298718611927863296 917 10.928422 qlbaseline 1360055041
MB144 306867284771741696 918 10.928422 qlbaseline 1361997836
MB144 297488711950692352 919 10.928422 qlbaseline 1359761810
MB144 302320223007154177 920 10.928422 qlbaseline 1360913732
MB144 303258086175551488 921 10.928422 qlbaseline 1361137336
MB144 298830956347916288 922 10.928422 qlbaseline 1360081826
MB144 299799475667468288 923 10.928422 qlbaseline 1360312739
MB144 298427061645746177 924 10.928422 qlbaseline 1359985530
MB144 300414171873415170 925 10.928422 qlbaseline 1360459294
MB144 298280726598660097 926 10.928422 qlbaseline 1359950641
MB144 307140283634683904 927 10.928422 qlbaseline 1362062924
MB144 307134097023721476 928 10.928422 qlbaseline 1362061449
MB144 304058426479214592 929 10.928422 qlbaseline 1361328152
MB144 304060276150517760 930 10.928422 qlbaseline 1361328593
MB144 304730769207746560 931 10.928422 qlbaseline 1361488451
MB144 304728894349660160 932 10.928422 qlbaseline 1361488004
MB144 304731406762917889 933 10.928422 qlbaseline 1361488603
MB144 304052030174027778 934 10.928422 qlbaseline 1361326627
MB144 300683341361991680 935 10.928422 qlbaseline 1360523469
MB144 308012698837323779 936 10.928422 qlbaseline 1362270924
MB144 308012698837323778 937 10.928422 qlbaseline 1362270924
MB144 307567737738260480 938 10.928422 qlbaseline 1362164837
MB144 307570233311383552 939 10.928422 qlbaseline 1362165432
MB144 298067832091078656 940 10.928422 qlbaseline 1359899883
MB144 306437695759073280 941 10.928422 qlbaseline 1361895414
MB144 301085692543500288 942 10.928422 qlbaseline 1360619397
MB144 301082077066055680 943 10.928422 qlbaseline 1360618535
MB144 308395835933216768 944 10.928422 qlbaseline 1362362271
MB144 308383764709511169 945 10.928422 qlbaseline 1362359393
MB144 308389737419382786 946 10.928422 qlbaseline 1362360817
MB144 303873411522887680 947 10.928422 qlbaseline 1361284041
MB144 300698939970174976 948 10.928422 qlbaseline 1360527188
MB144 301832165400928258 949 10.928422 qlbaseline 1360797370
MB144 305111893025112064 950 10.928422 qlbaseline 1361579318
MB144 307176035869392896 951 10.928422 qlbaseline 1362071448
MB144 305485462909382656 952 10.928422 qlbaseline 1361668384
MB144 307973129798553600 953 10.928422 qlbaseline 1362261490
MB144 302455275401670656 954 10.924532 qlbaseline 1360945931
MB144 303777659769470976 955 10.924532 qlbaseline 1361261212
MB144 300048759952379907 956 10.924532 qlbaseline 1360372173
MB144 306268686266806272 957 10.924532 qlbaseline 1361855119
MB144 303313534861852673 958 10.924532 qlbaseline 1361150556
MB144 308795880264323073 959 10.924532 qlbaseline 1362457649
MB144 308795221737611265 960 10.924532 qlbaseline 1362457492
MB144 308609464427225089 961 10.924532 qlbaseline 1362413204
MB144 301855083107336192 962 10.924532 qlbaseline 1360802834
MB144 297426053234819072 963 10.924532 qlbaseline 1359746871
MB144 297429895221501952 964 10.924532 qlbaseline 1359747787
MB144 301114641617154048 965 10.924532 qlbaseline 1360626299
MB144 303495429230825472 966 10.924532 qlbaseline 1361193923
MB144 303498839212572673 967 10.924532 qlbaseline 1361194736
MB144 303499363496374272 968 10.924532 qlbaseline 1361194861
MB144 303491041988845568 969 10.924532 qlbaseline 1361192877
MB144 303493172716269569 970 10.924532 qlbaseline 1361193385
MB144 303501867504246784 971 10.924532 qlbaseline 1361195458
MB144 297379500688277504 972 10.924532 qlbaseline 1359735772
MB144 297457275642212352 973 10.924532 qlbaseline 1359754315
MB144 307844251402764290 974 10.924532 qlbaseline 1362230763
MB144 299748078687232000 975 10.924532 qlbaseline 1360300485
MB144 303341200507813888 976 10.924532 qlbaseline 1361157152
MB144 303347571630428160 977 10.924532 qlbaseline 1361158671
MB144 303349131932479488 978 10.924532 qlbaseline 1361159043
MB144 303351069679960065 979 10.924532 qlbaseline 1361159505
MB144 303351333921116161 980 10.924532 qlbaseline 1361159568
MB144 305893887443079168 981 10.924532 qlbaseline 1361765760
MB144 298359508206485506 982 10.924532 qlbaseline 1359969424
MB144 300784570868051968 983 10.924532 qlbaseline 1360547604
MB144 298594955427983360 984 10.924532 qlbaseline 1360025559
MB144 304846209053495296 985 10.924532 qlbaseline 1361515974
MB144 297931018076295168 986 10.924532 qlbaseline 1359867264
MB144 301877161885843456 987 10.924532 qlbaseline 1360808098
MB144 300738324493135873 988 10.924532 qlbaseline 1360536578
MB144 299694760661229568 989 10.924532 qlbaseline 1360287773
MB144 302831865176403970 990 10.924532 qlbaseline 1361035717
MB144 302839633027407873 991 10.924532 qlbaseline 1361037569
MB144 303691575878356992 992 10.924532 qlbaseline 1361240688
MB144 304281576047509505 993 10.924532 qlbaseline 1361381355
MB144 308219012481945600 994 10.924532 qlbaseline 1362320113
MB144 308251350569996288 995 10.924532 qlbaseline 1362327823
MB144 301798015398707202 996 10.924532 qlbaseline 1360789228
MB144 307088223904092162 997 10.924532 qlbaseline 1362050512
MB144 308404358775721984 998 10.924532 qlbaseline 1362364303
MB144 302787988587433984 999 10.924532 qlbaseline 1361025256
MB144 298955413947285505 1000 10.924532 qlbaseline 1360111499
MB145
